Facility,Date,Year,Season,Month,Day_Name,Is_Holiday,Holiday_Name,Total_Violations,Avg_WindSpeed,Avg_Precipitation,Avg_Snowfall,Avg_SnowDepth,Avg_Temperature_Max,Avg_Temperature_Min,Total_Traffic
Lincoln,10/15/2018,2018,Autumn,10,Monday,0,NA,3434,4.25,0,0,0,68,52,50480
Lincoln,10/16/2018,2018,Autumn,10,Tuesday,0,NA,3782,6.71,0,0,0,60,47,53661
Lincoln,10/17/2018,2018,Autumn,10,Wednesday,0,NA,3708,4.03,0,0,0,61,46,54101
Lincoln,10/18/2018,2018,Autumn,10,Thursday,0,NA,3782,3.8,0,0,0,50,42,55575
Lincoln,10/19/2018,2018,Autumn,10,Friday,0,NA,3761,4.47,0,0,0,60,43,52865
Lincoln,10/20/2018,2018,Autumn,10,Saturday,0,NA,3773,4.03,0,0,0,62,51,56441
Lincoln,10/21/2018,2018,Autumn,10,Sunday,0,NA,3998,2.24,0,0,0,51,39,57711
Lincoln,10/22/2018,2018,Autumn,10,Monday,0,NA,3565,1.57,0,0,0,50,39,50942
Lincoln,10/23/2018,2018,Autumn,10,Tuesday,0,NA,3392,3.58,0,0,0,63,49,51572
Lincoln,10/24/2018,2018,Autumn,10,Wednesday,0,NA,3550,5.59,0,0,0,54,44,52448
Lincoln,10/25/2018,2018,Autumn,10,Thursday,0,NA,3647,2.01,0,0,0,51,40,54307
Lincoln,10/26/2018,2018,Autumn,10,Friday,0,NA,3799,6.04,0,0,0,50,38,54285
Lincoln,10/27/2018,2018,Autumn,10,Saturday,0,NA,3463,3.8,1,0,0,51,44,50357
Lincoln,10/28/2018,2018,Autumn,10,Sunday,0,NA,3706,4.92,0,0,0,52,45,54506
Lincoln,10/29/2018,2018,Autumn,10,Monday,0,NA,3505,6.71,0,0,0,56,47,50268
Lincoln,10/30/2018,2018,Autumn,10,Tuesday,0,NA,3531,8.72,0,0,0,55,42,53427
Lincoln,10/31/2018,2018,Autumn,10,Wednesday,0,NA,3497,5.82,0,0,0,64,44,51253
Lincoln,11/1/2018,2018,Autumn,11,Thursday,0,NA,3751,2.46,0,0,0,70,57,55959
Lincoln,11/2/2018,2018,Autumn,11,Friday,0,NA,3618,2.46,0,0,0,72,64,53436
Lincoln,11/3/2018,2018,Autumn,11,Saturday,0,NA,3756,5.59,0,0,0,65,48,54286
Lincoln,11/4/2018,2018,Autumn,11,Sunday,0,NA,3721,5.82,0,0,0,55,43,54629
Lincoln,11/5/2018,2018,Autumn,11,Monday,0,NA,3499,4.25,0,0,0,53,48,51412
Lincoln,11/6/2018,2018,Autumn,11,Tuesday,0,NA,3501,4.92,1,0,0,59,49,51084
Lincoln,11/7/2018,2018,Autumn,11,Wednesday,0,NA,3562,6.49,0,0,0,62,51,52961
Lincoln,11/8/2018,2018,Autumn,11,Thursday,0,NA,3694,5.37,0,0,0,56,45,56135
Lincoln,11/9/2018,2018,Autumn,11,Friday,0,NA,3433,3.36,1,0,0,52,40,53317
Lincoln,11/10/2018,2018,Autumn,11,Saturday,0,NA,3715,9.4,0,0,0,50,34,55539
Lincoln,11/11/2018,2018,Autumn,11,Sunday,0,NA,3568,4.7,0,0,0,46,33,52021
Lincoln,11/12/2018,2018,Autumn,11,Monday,1,Veterans Day,3163,1.79,0,0,0,49,37,48518
Lincoln,11/13/2018,2018,Autumn,11,Tuesday,0,NA,3447,3.58,1,0,0,50,43,52195
Lincoln,11/14/2018,2018,Autumn,11,Wednesday,0,NA,3556,4.92,0,0,0,43,32,54594
Lincoln,11/15/2018,2018,Autumn,11,Thursday,0,NA,3042,5.14,1,6,0,40,28,43427
Lincoln,11/16/2018,2018,Autumn,11,Friday,0,NA,3444,6.49,0,0,4,45,34,50345
Lincoln,11/17/2018,2018,Autumn,11,Saturday,0,NA,3468,7.83,0,0,2,47,37,55736
Lincoln,11/18/2018,2018,Autumn,11,Sunday,0,NA,3219,3.36,0,0,0,44,39,51444
Lincoln,11/19/2018,2018,Autumn,11,Monday,0,NA,3433,9.62,0,0,0,50,41,51559
Lincoln,11/20/2018,2018,Autumn,11,Tuesday,0,NA,3530,6.71,0,0,0,47,39,52478
Lincoln,11/21/2018,2018,Autumn,11,Wednesday,0,NA,3386,5.14,0,0,0,44,27,51234
Lincoln,11/22/2018,2018,Autumn,11,Thursday,1,Thanksgiving Day,2660,6.71,0,0,0,28,17,41646
Lincoln,11/23/2018,2018,Autumn,11,Friday,1,Day After Thanksgiving,2936,4.7,0,0,0,32,15,44612
Lincoln,11/24/2018,2018,Autumn,11,Saturday,0,NA,3058,3.8,1,0,0,49,31,49314
Lincoln,11/25/2018,2018,Autumn,11,Sunday,0,NA,3535,4.03,1,0,0,55,45,51316
Lincoln,11/26/2018,2018,Autumn,11,Monday,0,NA,3350,6.71,1,0,0,53,45,49140
Lincoln,11/27/2018,2018,Autumn,11,Tuesday,0,NA,3508,6.49,0,0,0,45,37,53205
Lincoln,11/28/2018,2018,Autumn,11,Wednesday,0,NA,3431,4.47,0,0,0,42,36,53745
Lincoln,11/29/2018,2018,Autumn,11,Thursday,0,NA,3628,5.37,0,0,0,46,38,57440
Lincoln,11/30/2018,2018,Autumn,11,Friday,0,NA,3401,4.47,0,0,0,43,38,52922
Lincoln,12/1/2018,2018,Winter,12,Saturday,0,NA,3494,5.37,0,0,0,46,36,53939
Lincoln,12/2/2018,2018,Winter,12,Sunday,0,NA,3204,3.13,1,0,0,56,42,48582
Lincoln,12/3/2018,2018,Winter,12,Monday,0,NA,3603,2.01,0,0,0,55,46,51902
Lincoln,12/4/2018,2018,Winter,12,Tuesday,0,NA,3584,3.58,0,0,0,46,31,54476
Lincoln,12/5/2018,2018,Winter,12,Wednesday,0,NA,3436,6.71,0,0,0,37,28,54256
Lincoln,12/6/2018,2018,Winter,12,Thursday,0,NA,3476,7.61,0,0,0,40,30,55141
Lincoln,12/7/2018,2018,Winter,12,Friday,0,NA,3561,6.71,0,0,0,39,28,55574
Lincoln,12/8/2018,2018,Winter,12,Saturday,0,NA,3405,4.92,0,0,0,36,24,53592
Lincoln,12/9/2018,2018,Winter,12,Sunday,0,NA,3310,4.25,0,0,0,36,28,50303
Lincoln,12/10/2018,2018,Winter,12,Monday,0,NA,3387,6.49,0,0,0,39,29,51725
Lincoln,12/11/2018,2018,Winter,12,Tuesday,0,NA,3476,5.37,0,0,0,41,29,53795
Lincoln,12/12/2018,2018,Winter,12,Wednesday,0,NA,3439,7.38,0,0,0,41,33,54527
Lincoln,12/13/2018,2018,Winter,12,Thursday,0,NA,3552,10.74,0,0,0,40,33,56625
Lincoln,12/14/2018,2018,Winter,12,Friday,0,NA,3618,5.82,0,0,0,51,40,56616
Lincoln,12/15/2018,2018,Winter,12,Saturday,0,NA,3554,3.8,0,0,0,52,46,54796
Lincoln,12/16/2018,2018,Winter,12,Sunday,0,NA,3110,6.71,1,0,0,46,35,48402
Lincoln,12/17/2018,2018,Winter,12,Monday,0,NA,3500,2.91,0,0,0,46,37,52029
Lincoln,12/18/2018,2018,Winter,12,Tuesday,0,NA,3548,4.92,0,0,0,40,28,54088
Lincoln,12/19/2018,2018,Winter,12,Wednesday,0,NA,3456,7.61,0,0,0,42,26,55636
Lincoln,12/20/2018,2018,Winter,12,Thursday,0,NA,3602,7.38,0,0,0,47,37,56411
Lincoln,12/21/2018,2018,Winter,12,Friday,0,NA,3414,4.03,2,0,0,61,47,52630
Lincoln,12/22/2018,2018,Winter,12,Saturday,0,NA,3354,4.03,0,0,0,54,40,52648
Lincoln,12/23/2018,2018,Winter,12,Sunday,0,NA,2969,4.92,0,0,0,43,36,47004
Lincoln,12/24/2018,2018,Winter,12,Monday,0,NA,2796,7.83,0,0,0,43,36,42385
Lincoln,12/25/2018,2018,Winter,12,Tuesday,1,Christmas Day,2462,10.96,0,0,0,40,33,41379
Lincoln,12/26/2018,2018,Winter,12,Wednesday,0,NA,3140,8.72,0,0,0,43,32,49032
Lincoln,12/27/2018,2018,Winter,12,Thursday,0,NA,3074,6.26,0,0,0,44,37,50696
Lincoln,12/28/2018,2018,Winter,12,Friday,0,NA,3068,8.05,1,0,0,60,43,48090
Lincoln,12/29/2018,2018,Winter,12,Saturday,0,NA,3215,6.71,0,0,0,57,39,49236
Lincoln,12/30/2018,2018,Winter,12,Sunday,0,NA,3110,5.37,0,1,0,23,17,45695
Lincoln,12/31/2018,2018,Winter,12,Monday,0,NA,2982,9.17,0,0,0,21,9,38659
Lincoln,1/1/2019,2019,Winter,1,Tuesday,1,New Year's Day,2647,7.83,0,0,0,58,39,39836
Lincoln,1/2/2019,2019,Winter,1,Wednesday,0,NA,2988,8.05,0,0,0,40,35,45600
Lincoln,1/3/2019,2019,Winter,1,Thursday,0,NA,2927,3.13,0,0,0,44,37,47517
Lincoln,1/4/2019,2019,Winter,1,Friday,0,NA,2976,12.53,0,0,0,47,35,46873
Lincoln,1/5/2019,2019,Winter,1,Saturday,0,NA,2705,12.97,0,0,0,47,41,43165
Lincoln,1/6/2019,2019,Winter,1,Sunday,0,NA,2625,10.96,0,0,0,49,31,42346
Lincoln,1/7/2019,2019,Winter,1,Monday,0,NA,2899,6.49,0,0,0,34,25,45962
Lincoln,1/8/2019,2019,Winter,1,Tuesday,0,NA,3138,5.82,0,0,0,45,34,47417
Lincoln,1/9/2019,2019,Winter,1,Wednesday,0,NA,3093,6.71,0,0,0,45,34,48589
Lincoln,1/10/2019,2019,Winter,1,Thursday,0,NA,3234,4.25,0,0,0,34,28,50415
Lincoln,1/11/2019,2019,Winter,1,Friday,0,NA,3101,3.13,0,0,0,30,21,49024
Lincoln,1/12/2019,2019,Winter,1,Saturday,0,NA,2963,6.93,0,0,0,34,20,47003
Lincoln,1/13/2019,2019,Winter,1,Sunday,0,NA,2550,9.62,0,0,0,33,25,39663
Lincoln,1/14/2019,2019,Winter,1,Monday,0,NA,3202,8.05,0,0,0,32,22,46456
Lincoln,1/15/2019,2019,Winter,1,Tuesday,0,NA,3135,8.05,0,0,0,36,25,48694
Lincoln,1/16/2019,2019,Winter,1,Wednesday,0,NA,3112,4.03,0,0,0,39,30,50260
Lincoln,1/17/2019,2019,Winter,1,Thursday,0,NA,3350,6.04,0,0,0,33,24,51996
Lincoln,1/18/2019,2019,Winter,1,Friday,0,NA,3329,7.83,0,0,1,39,29,47890
Lincoln,1/19/2019,2019,Winter,1,Saturday,0,NA,2684,5.37,0,0,0,37,32,40388
Lincoln,1/20/2019,2019,Winter,1,Sunday,0,NA,2056,8.5,1,0,0,42,14,30826
Lincoln,1/21/2019,2019,Winter,1,Monday,1,Martin Luther King Jr. Day,2678,2.91,0,0,0,14,4,40322
Lincoln,1/22/2019,2019,Winter,1,Tuesday,0,NA,3416,5.37,0,0,0,31,13,50703
Lincoln,1/23/2019,2019,Winter,1,Wednesday,0,NA,3229,6.26,0,0,0,52,31,50083
Lincoln,1/24/2019,2019,Winter,1,Thursday,0,NA,3279,9.4,1,0,0,59,35,50922
Lincoln,1/25/2019,2019,Winter,1,Friday,0,NA,3313,6.71,0,0,0,40,28,51392
Lincoln,1/26/2019,2019,Winter,1,Saturday,0,NA,3075,3.8,0,0,0,35,24,49494
Lincoln,1/27/2019,2019,Winter,1,Sunday,0,NA,2734,6.49,0,0,0,49,32,44856
Lincoln,1/28/2019,2019,Winter,1,Monday,0,NA,3143,3.8,0,0,0,38,25,46023
Lincoln,1/29/2019,2019,Winter,1,Tuesday,0,NA,3308,9.17,0,0,0,43,25,47954
Lincoln,1/30/2019,2019,Winter,1,Wednesday,0,NA,3475,7.61,0,0,0,35,6,48011
Lincoln,1/31/2019,2019,Winter,1,Thursday,0,NA,3515,6.71,0,0,0,16,2,48711
Lincoln,2/1/2019,2019,Winter,2,Friday,0,NA,3787,3.8,0,0,0,21,11,49825
Lincoln,2/2/2019,2019,Winter,2,Saturday,0,NA,3181,9.17,0,0,0,34,16,47917
Lincoln,2/3/2019,2019,Winter,2,Sunday,0,NA,2773,7.61,0,0,0,53,33,41817
Lincoln,2/4/2019,2019,Winter,2,Monday,0,NA,3290,4.03,0,0,0,61,41,46874
Lincoln,2/5/2019,2019,Winter,2,Tuesday,0,NA,3475,7.61,0,0,0,65,44,50776
Lincoln,2/6/2019,2019,Winter,2,Wednesday,0,NA,3480,4.03,0,0,0,46,35,48861
Lincoln,2/7/2019,2019,Winter,2,Thursday,0,NA,3628,6.71,0,0,0,44,39,52028
Lincoln,2/8/2019,2019,Winter,2,Friday,0,NA,3730,6.71,0,0,0,55,32,52448
Lincoln,2/9/2019,2019,Winter,2,Saturday,0,NA,3253,4.92,0,0,0,32,23,50490
Lincoln,2/10/2019,2019,Winter,2,Sunday,0,NA,2920,2.24,0,0,0,35,23,44514
Lincoln,2/11/2019,2019,Winter,2,Monday,0,NA,3325,3.13,0,0,0,38,30,48260
Lincoln,2/12/2019,2019,Winter,2,Tuesday,0,NA,2807,7.16,1,1,0,36,26,37345
Lincoln,2/13/2019,2019,Winter,2,Wednesday,0,NA,3562,5.59,0,0,1,41,33,51509
Lincoln,2/14/2019,2019,Winter,2,Thursday,0,NA,3626,5.37,0,0,0,46,33,53248
Lincoln,2/15/2019,2019,Winter,2,Friday,0,NA,3483,5.14,0,0,0,59,42,50307
Lincoln,2/16/2019,2019,Winter,2,Saturday,0,NA,3176,6.93,0,0,0,47,32,48937
Lincoln,2/17/2019,2019,Winter,2,Sunday,0,NA,2954,4.47,0,0,0,38,26,44311
Lincoln,2/18/2019,2019,Winter,2,Monday,1,Presidents' Day,3077,5.82,0,0,0,42,26,42408
Lincoln,2/19/2019,2019,Winter,2,Tuesday,0,NA,3406,4.25,0,0,0,36,23,49561
Lincoln,2/20/2019,2019,Winter,2,Wednesday,0,NA,3303,6.04,1,1,0,33,26,42395
Lincoln,2/21/2019,2019,Winter,2,Thursday,0,NA,3480,5.82,0,0,1,52,33,48657
Lincoln,2/22/2019,2019,Winter,2,Friday,0,NA,3354,8.28,0,0,0,44,36,49226
Lincoln,2/23/2019,2019,Winter,2,Saturday,0,NA,3346,6.26,0,0,0,42,32,52345
Lincoln,2/24/2019,2019,Winter,2,Sunday,0,NA,3092,5.37,1,0,0,47,36,46405
Lincoln,2/25/2019,2019,Winter,2,Monday,0,NA,3517,6.26,0,0,0,43,28,49380
Lincoln,2/26/2019,2019,Winter,2,Tuesday,0,NA,3485,4.47,0,0,0,36,25,50916
Lincoln,2/27/2019,2019,Winter,2,Wednesday,0,NA,3563,4.47,0,0,0,31,23,52835
Lincoln,2/28/2019,2019,Winter,2,Thursday,0,NA,3741,5.14,0,0,0,37,27,53612
Lincoln,3/1/2019,2019,Spring,3,Friday,0,NA,3852,5.14,0,1,1,35,26,50097
Lincoln,3/2/2019,2019,Spring,3,Saturday,0,NA,3186,10.51,1,4,4,41,31,44968
Lincoln,3/3/2019,2019,Spring,3,Sunday,0,NA,3059,11.18,1,3,1,42,33,45197
Lincoln,3/4/2019,2019,Spring,3,Monday,0,NA,3036,9.62,0,2,4,38,28,41062
Lincoln,3/5/2019,2019,Spring,3,Tuesday,0,NA,3566,7.16,0,0,2,32,20,51885
Lincoln,3/6/2019,2019,Spring,3,Wednesday,0,NA,3566,4.7,0,0,1,26,19,53305
Lincoln,3/7/2019,2019,Spring,3,Thursday,0,NA,3820,10.07,0,0,1,32,18,55141
Lincoln,3/8/2019,2019,Spring,3,Friday,0,NA,3675,6.04,0,0,0,39,24,53020
Lincoln,3/9/2019,2019,Spring,3,Saturday,0,NA,3589,7.83,0,0,0,49,34,54267
Lincoln,3/10/2019,2019,Spring,3,Sunday,0,NA,3098,8.5,1,0,0,43,35,46750
Lincoln,3/11/2019,2019,Spring,3,Monday,0,NA,3563,9.17,0,0,0,53,39,50373
Lincoln,3/12/2019,2019,Spring,3,Tuesday,0,NA,3652,8.95,0,0,0,44,34,52226
Lincoln,3/13/2019,2019,Spring,3,Wednesday,0,NA,3692,2.46,0,0,0,49,32,53079
Lincoln,3/14/2019,2019,Spring,3,Thursday,0,NA,3752,2.91,0,0,0,57,42,54624
Lincoln,3/15/2019,2019,Spring,3,Friday,0,NA,3665,2.24,0,0,0,75,49,53366
Lincoln,3/16/2019,2019,Spring,3,Saturday,0,NA,3461,10.07,0,0,0,58,37,53813
Lincoln,3/17/2019,2019,Spring,3,Sunday,0,NA,3348,6.26,0,0,0,45,34,48967
Lincoln,3/18/2019,2019,Spring,3,Monday,0,NA,3769,2.01,0,0,0,46,32,50105
Lincoln,3/19/2019,2019,Spring,3,Tuesday,0,NA,3737,3.13,0,0,0,51,35,51235
Lincoln,3/20/2019,2019,Spring,3,Wednesday,0,NA,3611,2.91,0,0,0,53,37,51260
Lincoln,3/21/2019,2019,Spring,3,Thursday,0,NA,3671,7.83,1,0,0,46,41,52291
Lincoln,3/22/2019,2019,Spring,3,Friday,0,NA,3671,10.74,1,0,0,49,38,51806
Lincoln,3/23/2019,2019,Spring,3,Saturday,0,NA,3418,9.84,0,0,0,48,35,52705
Lincoln,3/24/2019,2019,Spring,3,Sunday,0,NA,3623,4.47,0,0,0,60,38,52443
Lincoln,3/25/2019,2019,Spring,3,Monday,0,NA,3506,4.25,0,0,0,56,42,47870
Lincoln,3/26/2019,2019,Spring,3,Tuesday,0,NA,3566,7.83,0,0,0,49,33,50246
Lincoln,3/27/2019,2019,Spring,3,Wednesday,0,NA,3433,4.03,0,0,0,47,34,49481
Lincoln,3/28/2019,2019,Spring,3,Thursday,0,NA,3716,1.57,0,0,0,53,37,53737
Lincoln,3/29/2019,2019,Spring,3,Friday,0,NA,3729,2.01,0,0,0,59,49,52202
Lincoln,3/30/2019,2019,Spring,3,Saturday,0,NA,3718,3.36,0,0,0,70,52,53749
Lincoln,3/31/2019,2019,Spring,3,Sunday,0,NA,3714,5.82,0,0,0,65,39,53837
Lincoln,4/1/2019,2019,Spring,4,Monday,0,NA,3632,7.16,0,0,0,46,33,50164
Lincoln,4/2/2019,2019,Spring,4,Tuesday,0,NA,3561,4.47,0,0,0,52,39,50056
Lincoln,4/3/2019,2019,Spring,4,Wednesday,0,NA,3762,7.38,0,0,0,67,41,52207
Lincoln,4/4/2019,2019,Spring,4,Thursday,0,NA,3947,6.71,0,0,0,60,44,55688
Lincoln,4/5/2019,2019,Spring,4,Friday,0,NA,3676,5.82,0,0,0,45,38,52402
Lincoln,4/6/2019,2019,Spring,4,Saturday,0,NA,3725,3.36,0,0,0,68,39,54488
Lincoln,4/7/2019,2019,Spring,4,Sunday,0,NA,3503,1.57,0,0,0,66,51,51252
Lincoln,4/8/2019,2019,Spring,4,Monday,0,NA,4058,3.58,0,0,0,79,49,52775
Lincoln,4/9/2019,2019,Spring,4,Tuesday,0,NA,3701,2.91,0,0,0,51,46,50802
Lincoln,4/10/2019,2019,Spring,4,Wednesday,0,NA,3848,6.49,0,0,0,60,45,52465
Lincoln,4/11/2019,2019,Spring,4,Thursday,0,NA,3645,3.13,0,0,0,55,40,53146
Lincoln,4/12/2019,2019,Spring,4,Friday,0,NA,3534,3.8,1,0,0,68,46,51645
Lincoln,4/13/2019,2019,Spring,4,Saturday,0,NA,3801,2.91,0,0,0,77,59,56157
Lincoln,4/14/2019,2019,Spring,4,Sunday,0,NA,3650,1.57,0,0,0,73,60,51968
Lincoln,4/15/2019,2019,Spring,4,Monday,0,NA,3886,8.5,1,0,0,65,46,52197
Lincoln,4/16/2019,2019,Spring,4,Tuesday,0,NA,3864,9.4,0,0,0,66,44,52681
Lincoln,4/17/2019,2019,Spring,4,Wednesday,0,NA,3973,3.13,0,0,0,63,48,53418
Lincoln,4/18/2019,2019,Spring,4,Thursday,0,NA,3981,3.58,0,0,0,62,51,54680
Lincoln,4/19/2019,2019,Spring,4,Friday,0,NA,3816,3.36,0,0,0,80,58,51406
Lincoln,4/20/2019,2019,Spring,4,Saturday,0,NA,3593,3.8,1,0,0,64,55,50145
Lincoln,4/21/2019,2019,Spring,4,Sunday,0,NA,3736,3.36,0,0,0,66,53,52050
Lincoln,4/22/2019,2019,Spring,4,Monday,0,NA,3752,4.47,0,0,0,64,52,49385
Lincoln,4/23/2019,2019,Spring,4,Tuesday,0,NA,3918,2.01,0,0,0,77,56,51596
Lincoln,4/24/2019,2019,Spring,4,Wednesday,0,NA,3864,5.82,0,0,0,69,55,51434
Lincoln,4/25/2019,2019,Spring,4,Thursday,0,NA,3760,3.36,0,0,0,66,48,52333
Lincoln,4/26/2019,2019,Spring,4,Friday,0,NA,3748,4.92,1,0,0,59,51,51712
Lincoln,4/27/2019,2019,Spring,4,Saturday,0,NA,3989,6.93,0,0,0,58,47,56706
Lincoln,4/28/2019,2019,Spring,4,Sunday,0,NA,3480,3.8,0,0,0,53,45,51182
Lincoln,4/29/2019,2019,Spring,4,Monday,0,NA,3578,2.68,0,0,0,60,41,48553
Lincoln,4/30/2019,2019,Spring,4,Tuesday,0,NA,3979,2.01,0,0,0,60,48,52547
Lincoln,5/1/2019,2019,Spring,5,Wednesday,0,NA,3794,2.46,0,0,0,56,50,52209
Lincoln,5/2/2019,2019,Spring,5,Thursday,0,NA,3795,2.68,0,0,0,78,50,52892
Lincoln,5/3/2019,2019,Spring,5,Friday,0,NA,3783,2.46,0,0,0,56,50,52016
Lincoln,5/4/2019,2019,Spring,5,Saturday,0,NA,3716,1.12,0,0,0,71,53,52908
Lincoln,5/5/2019,2019,Spring,5,Sunday,0,NA,3507,7.16,1,0,0,58,51,49341
Lincoln,5/6/2019,2019,Spring,5,Monday,0,NA,4116,4.03,0,0,0,74,51,51118
Lincoln,5/7/2019,2019,Spring,5,Tuesday,0,NA,4046,1.34,0,0,0,70,52,52054
Lincoln,5/8/2019,2019,Spring,5,Wednesday,0,NA,3966,4.47,0,0,0,71,55,52009
Lincoln,5/9/2019,2019,Spring,5,Thursday,0,NA,4080,5.59,0,0,0,61,53,53069
Lincoln,5/10/2019,2019,Spring,5,Friday,0,NA,3920,1.57,0,0,0,73,56,51787
Lincoln,5/11/2019,2019,Spring,5,Saturday,0,NA,3961,3.13,0,0,0,69,56,55583
Lincoln,5/12/2019,2019,Spring,5,Sunday,0,NA,3549,8.5,1,0,0,59,43,50673
Lincoln,5/13/2019,2019,Spring,5,Monday,0,NA,4090,5.59,1,0,0,48,42,51675
Lincoln,5/14/2019,2019,Spring,5,Tuesday,0,NA,3960,2.24,0,0,0,52,44,52222
Lincoln,5/15/2019,2019,Spring,5,Wednesday,0,NA,4066,3.8,0,0,0,69,44,53643
Lincoln,5/16/2019,2019,Spring,5,Thursday,0,NA,4215,2.68,0,0,0,73,52,54749
Lincoln,5/17/2019,2019,Spring,5,Friday,0,NA,4481,4.92,0,0,0,76,60,53683
Lincoln,5/18/2019,2019,Spring,5,Saturday,0,NA,4442,2.68,0,0,0,75,56,59915
Lincoln,5/19/2019,2019,Spring,5,Sunday,0,NA,4402,2.91,0,0,0,76,60,58284
Lincoln,5/20/2019,2019,Spring,5,Monday,0,NA,4279,5.37,0,0,0,85,66,52059
Lincoln,5/21/2019,2019,Spring,5,Tuesday,0,NA,4269,5.82,0,0,0,71,56,54200
Lincoln,5/22/2019,2019,Spring,5,Wednesday,0,NA,4138,4.25,0,0,0,74,54,53728
Lincoln,5/23/2019,2019,Spring,5,Thursday,0,NA,4188,4.03,0,0,0,72,55,54706
Lincoln,5/24/2019,2019,Spring,5,Friday,0,NA,4096,7.61,0,0,0,73,61,50363
Lincoln,5/25/2019,2019,Spring,5,Saturday,0,NA,3375,4.03,0,0,0,71,55,45692
Lincoln,5/26/2019,2019,Spring,5,Sunday,0,NA,3846,4.25,0,0,0,86,59,48635
Lincoln,5/27/2019,2019,Spring,5,Monday,1,Memorial Day,3654,3.58,0,0,0,80,64,46295
Lincoln,5/28/2019,2019,Spring,5,Tuesday,0,NA,4183,4.25,0,0,0,71,62,51024
Lincoln,5/29/2019,2019,Spring,5,Wednesday,0,NA,4378,4.7,1,0,0,70,56,53709
Lincoln,5/30/2019,2019,Spring,5,Thursday,0,NA,4416,2.01,1,0,0,70,57,55021
Lincoln,5/31/2019,2019,Spring,5,Friday,0,NA,4323,2.68,0,0,0,80,63,53660
Lincoln,6/1/2019,2019,Summer,6,Saturday,0,NA,4127,2.68,0,0,0,80,63,54980
Lincoln,6/2/2019,2019,Summer,6,Sunday,0,NA,4308,3.8,1,0,0,81,61,52444
Lincoln,6/3/2019,2019,Summer,6,Monday,0,NA,4511,5.37,0,0,0,70,58,55088
Lincoln,6/4/2019,2019,Summer,6,Tuesday,0,NA,4208,3.8,0,0,0,70,54,51910
Lincoln,6/5/2019,2019,Summer,6,Wednesday,0,NA,4225,4.47,0,0,0,81,64,52273
Lincoln,6/6/2019,2019,Summer,6,Thursday,0,NA,4568,4.7,0,0,0,83,68,54533
Lincoln,6/7/2019,2019,Summer,6,Friday,0,NA,4382,2.24,0,0,0,81,66,52003
Lincoln,6/8/2019,2019,Summer,6,Saturday,0,NA,4069,6.26,0,0,0,81,63,54207
Lincoln,6/9/2019,2019,Summer,6,Sunday,0,NA,4060,6.49,0,0,0,78,60,52686
Lincoln,6/10/2019,2019,Summer,6,Monday,0,NA,4010,6.71,1,0,0,70,60,47617
Lincoln,6/11/2019,2019,Summer,6,Tuesday,0,NA,4384,6.26,0,0,0,77,63,53554
Lincoln,6/12/2019,2019,Summer,6,Wednesday,0,NA,4177,4.03,0,0,0,74,59,52948
Lincoln,6/13/2019,2019,Summer,6,Thursday,0,NA,4254,5.82,1,0,0,65,55,52846
Lincoln,6/14/2019,2019,Summer,6,Friday,0,NA,4418,6.04,0,0,0,73,58,52190
Lincoln,6/15/2019,2019,Summer,6,Saturday,0,NA,4121,4.47,0,0,0,81,60,54755
Lincoln,6/16/2019,2019,Summer,6,Sunday,0,NA,4105,5.14,0,0,0,80,65,54551
Lincoln,6/17/2019,2019,Summer,6,Monday,0,NA,4328,1.34,0,0,0,76,69,50494
Lincoln,6/18/2019,2019,Summer,6,Tuesday,0,NA,4271,1.79,1,0,0,73,67,53007
Lincoln,6/19/2019,2019,Summer,6,Wednesday,0,NA,4222,2.91,0,0,0,71,66,52296
Lincoln,6/20/2019,2019,Summer,6,Thursday,0,NA,4412,3.13,0,0,0,78,65,53604
Lincoln,6/21/2019,2019,Summer,6,Friday,0,NA,4065,5.14,1,0,0,77,65,49329
Lincoln,6/22/2019,2019,Summer,6,Saturday,0,NA,4121,5.59,0,0,0,79,61,55035
Lincoln,6/23/2019,2019,Summer,6,Sunday,0,NA,4315,4.7,0,0,0,83,64,54558
Lincoln,6/24/2019,2019,Summer,6,Monday,0,NA,4807,1.79,0,0,0,84,67,52588
Lincoln,6/25/2019,2019,Summer,6,Tuesday,0,NA,4576,2.01,1,0,0,84,72,53405
Lincoln,6/26/2019,2019,Summer,6,Wednesday,0,NA,4574,3.13,0,0,0,87,72,53692
Lincoln,6/27/2019,2019,Summer,6,Thursday,0,NA,4820,2.68,0,0,0,89,71,53880
Lincoln,6/28/2019,2019,Summer,6,Friday,0,NA,4815,2.46,0,0,0,89,73,53598
Lincoln,6/29/2019,2019,Summer,6,Saturday,0,NA,4341,4.7,0,0,0,91,72,52572
Lincoln,6/30/2019,2019,Summer,6,Sunday,0,NA,3939,5.14,0,0,0,83,69,47638
Lincoln,7/1/2019,2019,Summer,7,Monday,0,NA,4580,4.47,0,0,0,85,65,50727
Lincoln,7/2/2019,2019,Summer,7,Tuesday,0,NA,4362,2.46,0,0,0,85,71,48013
Lincoln,7/3/2019,2019,Summer,7,Wednesday,0,NA,4304,1.79,0,0,0,87,75,44268
Lincoln,7/4/2019,2019,Summer,7,Thursday,1,Independence Day,2815,2.68,0,0,0,90,74,30167
Lincoln,7/5/2019,2019,Summer,7,Friday,0,NA,4068,2.91,0,0,0,86,72,41312
Lincoln,7/6/2019,2019,Summer,7,Saturday,0,NA,3569,3.36,0,0,0,90,76,41674
